,State,Year,Quarter,District,RegisteredUser
702,assam,2022,3,hojai district,96394
703,assam,2022,3,marigaon district,131985
704,assam,2022,3,chirang district,55020
705,assam,2022,3,cachar district,257370
706,assam,2022,3,nalbari district,102232
707,assam,2022,3,west karbi anglong district,19543
708,assam,2022,3,dhemaji district,103193
709,assam,2022,3,karimganj district,135721
710,assam,2022,3,bongaigaon district,121477
711,assam,2022,3,dima hasao district,36162
712,assam,2022,3,baksa district,113700
713,assam,2022,3,charaideo district,61141
714,assam,2022,3,darrang district,107920
715,assam,2022,3,kamrup metropolitan district,854019
716,assam,2022,3,hailakandi district,86454
717,assam,2022,3,barpeta district,267667
718,assam,2022,3,goalpara district,138786
719,assam,2022,3,biswanath district,80965
720,assam,2022,3,jorhat district,171824
721,assam,2022,2,tinsukia district,189633
722,assam,2022,2,lakhimpur district,127316
723,assam,2022,2,kamrup district,210048
724,assam,2022,2,kokrajhar district,87353
725,assam,2022,2,karbi anglong district,83178
726,assam,2022,2,sivasagar district,108296
727,assam,2022,2,dibrugarh district,222494
728,assam,2022,2,south salmara mancachar district,40714
729,assam,2022,2,nagaon district,284558
730,assam,2022,2,dhubri district,146304
731,assam,2022,2,golaghat district,140961
732,assam,2022,2,udalguri district,83629
733,assam,2022,2,majuli district,19678
734,assam,2022,2,sonitpur district,223514
735,assam,2022,2,hojai district,91289
736,assam,2022,2,marigaon district,125094
737,assam,2022,2,chirang district,52054
738,assam,2022,2,cachar district,243727
739,assam,2022,2,nalbari district,96855
740,assam,2022,2,west karbi anglong district,18603
741,assam,2022,2,dhemaji district,97885
742,assam,2022,2,karimganj district,128589
743,assam,2022,2,bongaigaon district,114947
744,assam,2022,2,dima hasao district,34416
745,assam,2022,2,baksa district,108093
746,assam,2022,2,charaideo district,58046
747,assam,2022,2,darrang district,102100
748,assam,2022,2,kamrup metropolitan district,810057
749,assam,2022,2,hailakandi district,81807
750,assam,2022,2,barpeta district,253194
751,assam,2022,2,goalpara district,131350
752,assam,2022,2,biswanath district,76698
753,assam,2022,2,jorhat district,163307
754,assam,2022,1,tinsukia district,179301
755,assam,2022,1,lakhimpur district,120220
756,assam,2022,1,kamrup district,198189
757,assam,2022,1,kokrajhar district,82364
758,assam,2022,1,karbi anglong district,78533
759,assam,2022,1,sivasagar district,102281
760,assam,2022,1,dibrugarh district,210525
761,assam,2022,1,south salmara mancachar district,38302
762,assam,2022,1,nagaon district,268636
763,assam,2022,1,dhubri district,137698
764,assam,2022,1,golaghat district,133110
765,assam,2022,1,udalguri district,78818
766,assam,2022,1,majuli district,18571
767,assam,2022,1,sonitpur district,211236
768,assam,2022,1,hojai district,86278
769,assam,2022,1,marigaon district,118114
770,assam,2022,1,chirang district,49100
771,assam,2022,1,cachar district,230089
772,assam,2022,1,nalbari district,91599
773,assam,2022,1,west karbi anglong district,17520
774,assam,2022,1,dhemaji district,92508
775,assam,2022,1,karimganj district,121183
776,assam,2022,1,bongaigaon district,108394
777,assam,2022,1,dima hasao district,32525
778,assam,2022,1,baksa district,101877
779,assam,2022,1,charaideo district,54795
780,assam,2022,1,darrang district,96249
781,assam,2022,1,kamrup metropolitan district,767859
782,assam,2022,1,hailakandi district,77112
783,assam,2022,1,barpeta district,238871
784,assam,2022,1,goalpara district,123781
785,assam,2022,1,biswanath district,72362
786,assam,2022,1,jorhat district,154589
787,assam,2022,4,tinsukia district,209247
788,assam,2022,4,lakhimpur district,139753
789,assam,2022,4,kamrup district,231849
790,assam,2022,4,kokrajhar district,95812
791,assam,2022,4,karbi anglong district,91420
792,assam,2022,4,sivasagar district,118956
793,assam,2022,4,dibrugarh district,244755
794,assam,2022,4,south salmara mancachar district,45335
795,assam,2022,4,nagaon district,314901
796,assam,2022,4,dhubri district,162126
797,assam,2022,4,golaghat district,154556
798,assam,2022,4,udalguri district,91414
799,assam,2022,4,majuli district,21428
800,assam,2022,4,sonitpur district,246327
801,assam,2022,4,hojai district,101076
802,assam,2022,4,marigaon district,138147
803,assam,2022,4,chirang district,57336
804,assam,2022,4,cachar district,269556
805,assam,2022,4,nalbari district,106762
806,assam,2022,4,west karbi anglong district,20258
807,assam,2022,4,dhemaji district,107602
808,assam,2022,4,karimganj district,141959
809,assam,2022,4,bongaigaon district,127238
810,assam,2022,4,dima hasao district,37773
811,assam,2022,4,baksa district,118160
812,assam,2022,4,charaideo district,63748
813,assam,2022,4,darrang district,112770
814,assam,2022,4,kamrup metropolitan district,897245
815,assam,2022,4,hailakandi district,90713
816,assam,2022,4,barpeta district,280479
817,assam,2022,4,goalpara district,145213
818,assam,2022,4,biswanath district,84425
819,assam,2022,4,jorhat district,179437
820,andhra-pradesh,2019,3,east godavari district,1057167
821,andhra-pradesh,2019,3,srikakulam district,437939
822,andhra-pradesh,2019,3,visakhapatnam district,1460464
823,andhra-pradesh,2019,3,prakasam district,598568
824,andhra-pradesh,2019,3,anantapur district,773656
825,andhra-pradesh,2019,3,kurnool district,755024
826,andhra-pradesh,2019,3,guntur district,1026418
827,andhra-pradesh,2019,3,krishna district,1066546
828,andhra-pradesh,2019,3,spsr nellore district,619592
829,andhra-pradesh,2019,3,vizianagaram district,394375
830,andhra-pradesh,2019,3,ysr district,574109
831,andhra-pradesh,2019,3,west godavari district,662102
832,andhra-pradesh,2019,3,chittoor district,1032733
833,andhra-pradesh,2019,2,east godavari district,945181
834,andhra-pradesh,2019,2,srikakulam district,392764
835,andhra-pradesh,2019,2,visakhapatnam district,1318740
836,andhra-pradesh,2019,2,prakasam district,539462
837,andhra-pradesh,2019,2,anantapur district,695114
838,andhra-pradesh,2019,2,kurnool district,680118
839,andhra-pradesh,2019,2,guntur district,915256
840,andhra-pradesh,2019,2,krishna district,952300
841,andhra-pradesh,2019,2,spsr nellore district,558303
842,andhra-pradesh,2019,2,vizianagaram district,355058
843,andhra-pradesh,2019,2,ysr district,519031
844,andhra-pradesh,2019,2,west godavari district,592185
845,andhra-pradesh,2019,2,chittoor district,925491
846,andhra-pradesh,2019,1,east godavari district,839277
847,andhra-pradesh,2019,1,srikakulam district,345775
848,andhra-pradesh,2019,1,visakhapatnam district,1174517
849,andhra-pradesh,2019,1,prakasam district,474260
850,andhra-pradesh,2019,1,anantapur district,612162
851,andhra-pradesh,2019,1,kurnool district,599422
852,andhra-pradesh,2019,1,guntur district,802394
853,andhra-pradesh,2019,1,krishna district,833694
854,andhra-pradesh,2019,1,spsr nellore district,491908
855,andhra-pradesh,2019,1,vizianagaram district,313334
856,andhra-pradesh,2019,1,ysr district,460590
857,andhra-pradesh,2019,1,west godavari district,523372
858,andhra-pradesh,2019,1,chittoor district,812314
859,andhra-pradesh,2019,4,east godavari district,1195228
860,andhra-pradesh,2019,4,srikakulam district,496266
861,andhra-pradesh,2019,4,visakhapatnam district,1620235
862,andhra-pradesh,2019,4,prakasam district,673522
863,andhra-pradesh,2019,4,anantapur district,873033
864,andhra-pradesh,2019,4,kurnool district,846885
865,andhra-pradesh,2019,4,guntur district,1158708
866,andhra-pradesh,2019,4,krishna district,1199971
867,andhra-pradesh,2019,4,spsr nellore district,697154
868,andhra-pradesh,2019,4,vizianagaram district,443810
869,andhra-pradesh,2019,4,ysr district,646642
870,andhra-pradesh,2019,4,west godavari district,750078
871,andhra-pradesh,2019,4,chittoor district,1156351
872,andhra-pradesh,2020,3,east godavari district,1601940
873,andhra-pradesh,2020,3,srikakulam district,667858
874,andhra-pradesh,2020,3,visakhapatnam district,2058346
875,andhra-pradesh,2020,3,prakasam district,915240
876,andhra-pradesh,2020,3,anantapur district,1186851
877,andhra-pradesh,2020,3,kurnool district,1132240
878,andhra-pradesh,2020,3,guntur district,1567595
879,andhra-pradesh,2020,3,krishna district,1599289
880,andhra-pradesh,2020,3,spsr nellore district,937176
881,andhra-pradesh,2020,3,vizianagaram district,587784
882,andhra-pradesh,2020,3,ysr district,877909
883,andhra-pradesh,2020,3,west godavari district,1053674
884,andhra-pradesh,2020,3,chittoor district,1506503
885,andhra-pradesh,2020,2,east godavari district,1459116
886,andhra-pradesh,2020,2,srikakulam district,608002
887,andhra-pradesh,2020,2,visakhapatnam district,1904719
888,andhra-pradesh,2020,2,prakasam district,830709
889,andhra-pradesh,2020,2,anantapur district,1076953
890,andhra-pradesh,2020,2,kurnool district,1035093
891,andhra-pradesh,2020,2,guntur district,1426271
892,andhra-pradesh,2020,2,krishna district,1459041
893,andhra-pradesh,2020,2,spsr nellore district,854459
894,andhra-pradesh,2020,2,vizianagaram district,537798
895,andhra-pradesh,2020,2,ysr district,796769
896,andhra-pradesh,2020,2,west godavari district,944829
897,andhra-pradesh,2020,2,chittoor district,1385916
898,andhra-pradesh,2020,1,east godavari district,1329664
899,andhra-pradesh,2020,1,srikakulam district,552007
900,andhra-pradesh,2020,1,visakhapatnam district,1763581
901,andhra-pradesh,2020,1,prakasam district,748655
902,andhra-pradesh,2020,1,anantapur district,971850
903,andhra-pradesh,2020,1,kurnool district,936293
904,andhra-pradesh,2020,1,guntur district,1289678
905,andhra-pradesh,2020,1,krishna district,1331602
906,andhra-pradesh,2020,1,spsr nellore district,775440
907,andhra-pradesh,2020,1,vizianagaram district,490683
908,andhra-pradesh,2020,1,ysr district,717865
909,andhra-pradesh,2020,1,west godavari district,843835
910,andhra-pradesh,2020,1,chittoor district,1270907
911,andhra-pradesh,2020,4,east godavari district,1746280
912,andhra-pradesh,2020,4,srikakulam district,726761
913,andhra-pradesh,2020,4,visakhapatnam district,2209658
914,andhra-pradesh,2020,4,prakasam district,999462
915,andhra-pradesh,2020,4,anantapur district,1295872
916,andhra-pradesh,2020,4,kurnool district,1230466
917,andhra-pradesh,2020,4,guntur district,1712940
918,andhra-pradesh,2020,4,krishna district,1744028
919,andhra-pradesh,2020,4,spsr nellore district,1022944
920,andhra-pradesh,2020,4,vizianagaram district,634462
921,andhra-pradesh,2020,4,ysr district,959182
922,andhra-pradesh,2020,4,west godavari district,1163179
923,andhra-pradesh,2020,4,chittoor district,1631331
924,andhra-pradesh,2018,3,east godavari district,558982
925,andhra-pradesh,2018,3,srikakulam district,228456
926,andhra-pradesh,2018,3,visakhapatnam district,769096
927,andhra-pradesh,2018,3,prakasam district,314899
928,andhra-pradesh,2018,3,anantapur district,405855
929,andhra-pradesh,2018,3,kurnool district,394311
930,andhra-pradesh,2018,3,guntur district,518931
931,andhra-pradesh,2018,3,krishna district,537086
932,andhra-pradesh,2018,3,spsr nellore district,322446
933,andhra-pradesh,2018,3,vizianagaram district,203655
934,andhra-pradesh,2018,3,ysr district,308391
935,andhra-pradesh,2018,3,west godavari district,349782
936,andhra-pradesh,2018,3,chittoor district,515727
937,andhra-pradesh,2018,2,east godavari district,454398
938,andhra-pradesh,2018,2,srikakulam district,186913
939,andhra-pradesh,2018,2,visakhapatnam district,636052
940,andhra-pradesh,2018,2,prakasam district,253458
941,andhra-pradesh,2018,2,anantapur district,326383
942,andhra-pradesh,2018,2,kurnool district,319313
943,andhra-pradesh,2018,2,guntur district,420326
944,andhra-pradesh,2018,2,krishna district,431965
945,andhra-pradesh,2018,2,spsr nellore district,261049
946,andhra-pradesh,2018,2,vizianagaram district,167327
947,andhra-pradesh,2018,2,ysr district,248657
948,andhra-pradesh,2018,2,west godavari district,282393
949,andhra-pradesh,2018,2,chittoor district,414306
950,andhra-pradesh,2018,1,east godavari district,350356
951,andhra-pradesh,2018,1,srikakulam district,143839
952,andhra-pradesh,2018,1,visakhapatnam district,497187
953,andhra-pradesh,2018,1,prakasam district,189949
954,andhra-pradesh,2018,1,anantapur district,241192
955,andhra-pradesh,2018,1,kurnool district,240133
956,andhra-pradesh,2018,1,guntur district,317065
957,andhra-pradesh,2018,1,krishna district,323673
958,andhra-pradesh,2018,1,spsr nellore district,194475
959,andhra-pradesh,2018,1,vizianagaram district,128905
960,andhra-pradesh,2018,1,ysr district,186800
961,andhra-pradesh,2018,1,west godavari district,213335
962,andhra-pradesh,2018,1,chittoor district,309541
963,andhra-pradesh,2018,4,east godavari district,694455
964,andhra-pradesh,2018,4,srikakulam district,284874
965,andhra-pradesh,2018,4,visakhapatnam district,978288
966,andhra-pradesh,2018,4,prakasam district,394962
967,andhra-pradesh,2018,4,anantapur district,510892
968,andhra-pradesh,2018,4,kurnool district,498582
969,andhra-pradesh,2018,4,guntur district,659552
970,andhra-pradesh,2018,4,krishna district,682479
971,andhra-pradesh,2018,4,spsr nellore district,407495
972,andhra-pradesh,2018,4,vizianagaram district,257824
973,andhra-pradesh,2018,4,ysr district,387058
974,andhra-pradesh,2018,4,west godavari district,435668
975,andhra-pradesh,2018,4,chittoor district,665280
976,andhra-pradesh,2021,3,east godavari district,2150622
977,andhra-pradesh,2021,3,srikakulam district,902008
978,andhra-pradesh,2021,3,visakhapatnam district,2707931
979,andhra-pradesh,2021,3,prakasam district,1239147
980,andhra-pradesh,2021,3,anantapur district,1606735
981,andhra-pradesh,2021,3,kurnool district,1522196
982,andhra-pradesh,2021,3,guntur district,2110878
983,andhra-pradesh,2021,3,krishna district,2145423
984,andhra-pradesh,2021,3,spsr nellore district,1263550
985,andhra-pradesh,2021,3,vizianagaram district,784444
986,andhra-pradesh,2021,3,ysr district,1183377
987,andhra-pradesh,2021,3,west godavari district,1436576
988,andhra-pradesh,2021,3,chittoor district,2007011
989,andhra-pradesh,2021,2,east godavari district,2006272
990,andhra-pradesh,2021,2,srikakulam district,837958
991,andhra-pradesh,2021,2,visakhapatnam district,2526830
992,andhra-pradesh,2021,2,prakasam district,1151232
993,andhra-pradesh,2021,2,anantapur district,1492738
994,andhra-pradesh,2021,2,kurnool district,1415585
995,andhra-pradesh,2021,2,guntur district,1968681
996,andhra-pradesh,2021,2,krishna district,2002662
997,andhra-pradesh,2021,2,spsr nellore district,1176334
998,andhra-pradesh,2021,2,vizianagaram district,729509
999,andhra-pradesh,2021,2,ysr district,1103004
1000,andhra-pradesh,2021,2,west godavari district,1339377
1001,andhra-pradesh,2021,2,chittoor district,1870723
1002,andhra-pradesh,2021,1,east godavari district,1878769
1003,andhra-pradesh,2021,1,srikakulam district,782604
1004,andhra-pradesh,2021,1,visakhapatnam district,2368081
1005,andhra-pradesh,2021,1,prakasam district,1075936
1006,andhra-pradesh,2021,1,anantapur district,1394849
1007,andhra-pradesh,2021,1,kurnool district,1323411
1008,andhra-pradesh,2021,1,guntur district,1843237
1009,andhra-pradesh,2021,1,krishna district,1876458
1010,andhra-pradesh,2021,1,spsr nellore district,1100541
1011,andhra-pradesh,2021,1,vizianagaram district,681621
1012,andhra-pradesh,2021,1,ysr district,1032689
1013,andhra-pradesh,2021,1,west godavari district,1254117
