,State,Year,Quarter,District,count,amount
2727,tamil-nadu,2019,3,thiruvallur district,3497534,5790229760.583482
2728,tamil-nadu,2019,3,theni district,182650,415596823.8817531
2729,tamil-nadu,2019,3,ranipet district,319434,621745958.3633249
2730,tamil-nadu,2019,3,namakkal district,436893,1016896335.2618289
2731,tamil-nadu,2019,3,vellore district,776654,1201803229.5388474
2732,tamil-nadu,2019,3,thiruvarur district,130645,261636404.8962479
2733,tamil-nadu,2019,2,tiruchirappalli district,776306,1748258486.2944925
2734,tamil-nadu,2019,2,ramanathapuram district,123783,296811295.8616359
2735,tamil-nadu,2019,2,krishnagiri district,663016,1504554589.8086202
2736,tamil-nadu,2019,2,cuddalore district,338724,724326506.6539905
2737,tamil-nadu,2019,2,kancheepuram district,1656532,2936409443.598878
2738,tamil-nadu,2019,2,tiruppur district,1179119,2631888252.799778
2739,tamil-nadu,2019,2,dharmapuri district,323447,750439298.4748436
2740,tamil-nadu,2019,2,thoothukkudi district,185632,412772487.6535857
2741,tamil-nadu,2019,2,thanjavur district,339651,680121355.5242591
2742,tamil-nadu,2019,2,madurai district,741073,1703311128.1845107
2743,tamil-nadu,2019,2,tiruvannamalai district,321071,651936392.503907
2744,tamil-nadu,2019,2,salem district,1018100,2340941775.7458673
2745,tamil-nadu,2019,2,nagapattinam district,134853,288878413.0761344
2746,tamil-nadu,2019,2,tirupathur district,206045,439049538.038205
2747,tamil-nadu,2019,2,ariyalur district,78382,182726352.90462667
2748,tamil-nadu,2019,2,chennai district,10577435,20366477248.325935
2749,tamil-nadu,2019,2,the nilgiris district,137469,343730237.7547302
2750,tamil-nadu,2019,2,erode district,618730,1395266699.3923202
2751,tamil-nadu,2019,2,karur district,179180,416267818.15522087
2752,tamil-nadu,2019,2,kallakkurichi district,166891,378429511.937363
2753,tamil-nadu,2019,2,viluppuram district,277403,576610926.2303933
2754,tamil-nadu,2019,2,pudukkottai district,142843,321121330.503316
2755,tamil-nadu,2019,2,perambalur district,71612,161197712.56576952
2756,tamil-nadu,2019,2,coimbatore district,3191687,7063644440.487608
2757,tamil-nadu,2019,2,virudhunagar district,214026,465084869.3948114
2758,tamil-nadu,2019,2,dindigul district,288758,696936336.7798494
2759,tamil-nadu,2019,2,sivaganga district,152693,372992810.1422117
2760,tamil-nadu,2019,2,tenkasi district,110318,247940691.25120723
2761,tamil-nadu,2019,2,chengalpattu district,3719692,5655296088.730306
2762,tamil-nadu,2019,2,kanniyakumari district,207995,466208102.0994936
2763,tamil-nadu,2019,2,tirunelveli district,198144,472709052.2940883
2764,tamil-nadu,2019,2,thiruvallur district,2486358,4674408137.818318
2765,tamil-nadu,2019,2,theni district,141459,356493376.3471781
2766,tamil-nadu,2019,2,ranipet district,252482,511118431.89607203
2767,tamil-nadu,2019,2,namakkal district,329353,809609337.9236962
2768,tamil-nadu,2019,2,vellore district,527517,961718767.3510636
2769,tamil-nadu,2019,2,thiruvarur district,93958,201988781.25331098
2770,tamil-nadu,2019,1,tiruchirappalli district,739515,1460934059.6618776
2771,tamil-nadu,2019,1,ramanathapuram district,117510,261212990.57586715
2772,tamil-nadu,2019,1,krishnagiri district,848874,1549327562.4754324
2773,tamil-nadu,2019,1,cuddalore district,371882,699951874.4703772
2774,tamil-nadu,2019,1,kancheepuram district,1732340,2735468905.1703753
2775,tamil-nadu,2019,1,tiruppur district,1078231,2186722074.262658
2776,tamil-nadu,2019,1,dharmapuri district,331500,668652808.0588444
2777,tamil-nadu,2019,1,thoothukkudi district,180015,359895560.1460023
2778,tamil-nadu,2019,1,thanjavur district,405498,669639245.9756603
2779,tamil-nadu,2019,1,madurai district,662080,1386372054.5139372
2780,tamil-nadu,2019,1,tiruvannamalai district,335517,587600686.1729097
2781,tamil-nadu,2019,1,salem district,949562,1916555034.6953974
2782,tamil-nadu,2019,1,nagapattinam district,124400,244377942.67220742
2783,tamil-nadu,2019,1,tirupathur district,202883,385038982.587596
2784,tamil-nadu,2019,1,ariyalur district,73816,152352863.72042736
2785,tamil-nadu,2019,1,chennai district,11642449,18810971714.51368
2786,tamil-nadu,2019,1,the nilgiris district,158492,309832942.56843877
2787,tamil-nadu,2019,1,erode district,530256,1057858607.532634
2788,tamil-nadu,2019,1,karur district,185137,377068327.0145311
2789,tamil-nadu,2019,1,kallakkurichi district,156496,337609667.69771576
2790,tamil-nadu,2019,1,viluppuram district,286859,514030368.828369
2791,tamil-nadu,2019,1,pudukkottai district,184227,348619009.32284886
2792,tamil-nadu,2019,1,perambalur district,67010,140622320.1727047
2793,tamil-nadu,2019,1,coimbatore district,2709665,5072064993.630945
2794,tamil-nadu,2019,1,virudhunagar district,222473,434593501.068418
2795,tamil-nadu,2019,1,dindigul district,296645,653290732.3983055
2796,tamil-nadu,2019,1,sivaganga district,159965,364945762.4726825
2797,tamil-nadu,2019,1,tenkasi district,126012,235423158.3782131
2798,tamil-nadu,2019,1,chengalpattu district,3285713,4918695631.396448
2799,tamil-nadu,2019,1,kanniyakumari district,181053,403789101.6641393
2800,tamil-nadu,2019,1,tirunelveli district,206676,446437662.9956399
2801,tamil-nadu,2019,1,thiruvallur district,2305713,3957616692.241628
2802,tamil-nadu,2019,1,theni district,141271,316272934.5833893
2803,tamil-nadu,2019,1,ranipet district,275147,468967113.39919156
2804,tamil-nadu,2019,1,namakkal district,381248,779612379.6185097
2805,tamil-nadu,2019,1,vellore district,521653,796074971.7121506
2806,tamil-nadu,2019,1,thiruvarur district,97262,195536577.7617722
2807,tamil-nadu,2019,4,tiruchirappalli district,1364259,2850823022.8616314
2808,tamil-nadu,2019,4,ramanathapuram district,217020,466879310.9724102
2809,tamil-nadu,2019,4,krishnagiri district,1302647,2599923579.484123
2810,tamil-nadu,2019,4,cuddalore district,554320,1069462594.6879781
2811,tamil-nadu,2019,4,kancheepuram district,3134851,4643283492.789846
2812,tamil-nadu,2019,4,tiruppur district,2020118,4339514037.303126
2813,tamil-nadu,2019,4,dharmapuri district,545240,1179249689.0943723
2814,tamil-nadu,2019,4,thoothukkudi district,334748,673765706.7351946
2815,tamil-nadu,2019,4,thanjavur district,634748,1089380865.8971028
2816,tamil-nadu,2019,4,madurai district,1315576,2775348044.296371
2817,tamil-nadu,2019,4,tiruvannamalai district,561787,1076989969.0761592
2818,tamil-nadu,2019,4,salem district,1754893,3897469229.2628374
2819,tamil-nadu,2019,4,nagapattinam district,234840,461426174.73255897
2820,tamil-nadu,2019,4,tirupathur district,385208,757709091.2759188
2821,tamil-nadu,2019,4,ariyalur district,135252,270334848.5944755
2822,tamil-nadu,2019,4,chennai district,16437269,31810645818.308853
2823,tamil-nadu,2019,4,the nilgiris district,254745,537415179.52037
2824,tamil-nadu,2019,4,erode district,1092587,2315486948.9064226
2825,tamil-nadu,2019,4,karur district,303847,651278224.9980934
2826,tamil-nadu,2019,4,kallakkurichi district,293430,615206202.5476354
2827,tamil-nadu,2019,4,viluppuram district,478192,911152034.8421421
2828,tamil-nadu,2019,4,pudukkottai district,250329,513371629.4764075
2829,tamil-nadu,2019,4,perambalur district,130104,262954158.27917016
2830,tamil-nadu,2019,4,coimbatore district,5937176,11949970482.923735
2831,tamil-nadu,2019,4,virudhunagar district,371435,780408757.3399825
2832,tamil-nadu,2019,4,dindigul district,570988,1157558219.820724
2833,tamil-nadu,2019,4,sivaganga district,293949,681274042.3255894
2834,tamil-nadu,2019,4,tenkasi district,193559,403713924.4305418
2835,tamil-nadu,2019,4,chengalpattu district,7809082,9083457170.596087
2836,tamil-nadu,2019,4,kanniyakumari district,421655,795547991.5668749
2837,tamil-nadu,2019,4,tirunelveli district,360780,745395226.0570003
2838,tamil-nadu,2019,4,thiruvallur district,4441180,7308502938.397885
2839,tamil-nadu,2019,4,theni district,256489,559543041.1831771
2840,tamil-nadu,2019,4,ranipet district,421689,816050436.4792322
2841,tamil-nadu,2019,4,namakkal district,559495,1234659045.0414333
2842,tamil-nadu,2019,4,vellore district,1053293,1572585255.604042
2843,tamil-nadu,2019,4,thiruvarur district,169631,333129126.8343694
2844,tamil-nadu,2020,3,tiruchirappalli district,1609739,3502678622.7949715
2845,tamil-nadu,2020,3,ramanathapuram district,450267,948111943.4278743
2846,tamil-nadu,2020,3,krishnagiri district,2701216,4989224721.359926
2847,tamil-nadu,2020,3,cuddalore district,1103451,2101118231.9752603
2848,tamil-nadu,2020,3,kancheepuram district,3333347,5572087481.284177
2849,tamil-nadu,2020,3,tiruppur district,2654998,5542739051.315315
2850,tamil-nadu,2020,3,dharmapuri district,1221794,2483972861.1500587
2851,tamil-nadu,2020,3,thoothukkudi district,720309,1430208948.909895
2852,tamil-nadu,2020,3,thanjavur district,932026,1944980672.5183542
2853,tamil-nadu,2020,3,madurai district,2157858,4867134340.423642
2854,tamil-nadu,2020,3,tiruvannamalai district,1117986,2109539881.7810178
2855,tamil-nadu,2020,3,salem district,3016579,6990924402.004694
2856,tamil-nadu,2020,3,nagapattinam district,442833,905174369.872862
2857,tamil-nadu,2020,3,tirupathur district,767383,1468351781.2540286
2858,tamil-nadu,2020,3,ariyalur district,290012,560977093.7598886
2859,tamil-nadu,2020,3,chennai district,17354210,39868873382.45007
2860,tamil-nadu,2020,3,the nilgiris district,426914,842011481.384361
2861,tamil-nadu,2020,3,erode district,1662818,3580607368.6476808
2862,tamil-nadu,2020,3,karur district,476013,959688140.4116528
2863,tamil-nadu,2020,3,kallakkurichi district,709498,1411184195.1598125
2864,tamil-nadu,2020,3,viluppuram district,890428,1650714869.6221972
2865,tamil-nadu,2020,3,pudukkottai district,511066,1002875479.7404414
2866,tamil-nadu,2020,3,perambalur district,248365,486856551.5866273
2867,tamil-nadu,2020,3,coimbatore district,6742559,13861133095.484821
2868,tamil-nadu,2020,3,virudhunagar district,755042,1537205704.5032408
2869,tamil-nadu,2020,3,dindigul district,1046352,2133131071.9329844
2870,tamil-nadu,2020,3,sivaganga district,560050,1214796694.780692
2871,tamil-nadu,2020,3,tenkasi district,437580,877523651.9291975
2872,tamil-nadu,2020,3,chengalpattu district,5205491,7909757202.294512
2873,tamil-nadu,2020,3,kanniyakumari district,807770,1584289202.7996368
2874,tamil-nadu,2020,3,tirunelveli district,735138,1502249272.994345
2875,tamil-nadu,2020,3,thiruvallur district,5496010,10295422113.34424
2876,tamil-nadu,2020,3,theni district,536068,1206090412.7910213
2877,tamil-nadu,2020,3,ranipet district,758850,1435344028.935311
2878,tamil-nadu,2020,3,namakkal district,878266,1988968361.8025646
2879,tamil-nadu,2020,3,vellore district,1172385,2371471268.3532925
2880,tamil-nadu,2020,3,thiruvarur district,347154,703997543.8828171
2881,tamil-nadu,2020,2,tiruchirappalli district,1239752,2259353198.2312646
2882,tamil-nadu,2020,2,ramanathapuram district,403786,661632822.2122507
2883,tamil-nadu,2020,2,krishnagiri district,1815882,2926042853.4562645
2884,tamil-nadu,2020,2,cuddalore district,929530,1458835726.4592264
2885,tamil-nadu,2020,2,kancheepuram district,2203060,3393883768.0840974
2886,tamil-nadu,2020,2,tiruppur district,1672101,2911511483.8182716
2887,tamil-nadu,2020,2,dharmapuri district,971777,1539558695.6271136
2888,tamil-nadu,2020,2,thoothukkudi district,585510,938884780.0900332
2889,tamil-nadu,2020,2,thanjavur district,783386,1304374742.2084258
2890,tamil-nadu,2020,2,madurai district,1479517,2674909377.6650577
2891,tamil-nadu,2020,2,tiruvannamalai district,1016764,1564647529.0364478
2892,tamil-nadu,2020,2,salem district,1996687,3860454261.651264
2893,tamil-nadu,2020,2,nagapattinam district,390613,608201139.5141095
2894,tamil-nadu,2020,2,tirupathur district,631124,960294057.5729527
2895,tamil-nadu,2020,2,ariyalur district,263779,410063988.60662913
2896,tamil-nadu,2020,2,chennai district,12611208,29147317644.503105
2897,tamil-nadu,2020,2,the nilgiris district,355454,581703441.9510607
2898,tamil-nadu,2020,2,erode district,1139240,2119973187.1860313
2899,tamil-nadu,2020,2,karur district,382119,633428413.9921837
2900,tamil-nadu,2020,2,kallakkurichi district,607847,980428588.7206059
2901,tamil-nadu,2020,2,viluppuram district,766917,1162943132.2356915
2902,tamil-nadu,2020,2,pudukkottai district,459794,750888437.2587082
2903,tamil-nadu,2020,2,perambalur district,198639,329964998.7805215
2904,tamil-nadu,2020,2,coimbatore district,4598586,9331489602.73216
2905,tamil-nadu,2020,2,virudhunagar district,638466,1035203731.1760523
2906,tamil-nadu,2020,2,dindigul district,875201,1467678448.642478
2907,tamil-nadu,2020,2,sivaganga district,466843,832938854.3656999
2908,tamil-nadu,2020,2,tenkasi district,393743,607997551.0017486
2909,tamil-nadu,2020,2,chengalpattu district,3911793,5672393784.752347
2910,tamil-nadu,2020,2,kanniyakumari district,642785,1002764983.21273
2911,tamil-nadu,2020,2,tirunelveli district,595006,981716780.5785341
2912,tamil-nadu,2020,2,thiruvallur district,3872452,6511946063.8743
2913,tamil-nadu,2020,2,theni district,456942,841976234.1873717
2914,tamil-nadu,2020,2,ranipet district,609090,998988164.0633076
2915,tamil-nadu,2020,2,namakkal district,686147,1323772060.7081692
2916,tamil-nadu,2020,2,vellore district,907130,1535487877.7360196
2917,tamil-nadu,2020,2,thiruvarur district,311440,502858490.9367853
2918,tamil-nadu,2020,1,tiruchirappalli district,1199094,2346754055.982828
2919,tamil-nadu,2020,1,ramanathapuram district,268096,551491648.9763203
2920,tamil-nadu,2020,1,krishnagiri district,1806032,3381602583.567412
2921,tamil-nadu,2020,1,cuddalore district,669682,1217389579.539032
2922,tamil-nadu,2020,1,kancheepuram district,3618880,5144042351.014135
2923,tamil-nadu,2020,1,tiruppur district,1918620,3829323477.068222
2924,tamil-nadu,2020,1,dharmapuri district,710147,1428767862.8124611
2925,tamil-nadu,2020,1,thoothukkudi district,429017,812706179.7567607
2926,tamil-nadu,2020,1,thanjavur district,741474,1219035469.0939274
2927,tamil-nadu,2020,1,madurai district,1334450,2667507196.7747316
2928,tamil-nadu,2020,1,tiruvannamalai district,701438,1285320071.0873718
2929,tamil-nadu,2020,1,salem district,1816883,3938965855.265399
2930,tamil-nadu,2020,1,nagapattinam district,286488,547649427.1614035
2931,tamil-nadu,2020,1,tirupathur district,497274,918744039.3870187
2932,tamil-nadu,2020,1,ariyalur district,165086,313673706.1626035
2933,tamil-nadu,2020,1,chennai district,21747309,40923609646.495
2934,tamil-nadu,2020,1,the nilgiris district,286999,541866233.1436044
2935,tamil-nadu,2020,1,erode district,1099499,2216542209.891259
2936,tamil-nadu,2020,1,karur district,295868,575547948.160764
2937,tamil-nadu,2020,1,kallakkurichi district,389050,749829658.229165
2938,tamil-nadu,2020,1,viluppuram district,597802,1047289608.22813
