,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
2236,jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.30199385
2237,jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123.4596367
2238,jammu-&-kashmir,2020,4,Financial Services,13578,17966592.697469097
2239,jammu-&-kashmir,2020,4,Others,84466,44350708.939814664
2240,jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022745.5645847
2241,jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.34644008
2242,jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.18797052
2243,jammu-&-kashmir,2018,3,Financial Services,44464,6397888.3546260595
2244,jammu-&-kashmir,2018,3,Others,36825,26373935.004048545
2245,jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.91718757
2246,jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961687.5536175
2247,jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81386063
2248,jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.5252622
2249,jammu-&-kashmir,2018,2,Others,38310,31391931.692946266
2250,jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35129012
2251,jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9310012
2252,jammu-&-kashmir,2018,1,Financial Services,65683,10269382.6199755
2253,jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.638810236
2254,jammu-&-kashmir,2018,1,Others,35755,23651562.715049967
2255,jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745.262983
2256,jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764.00233167
2257,jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5429565
2258,jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152358056
2259,jammu-&-kashmir,2018,4,Others,49051,36573577.73688933
2260,jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198593
2261,jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385.0108979
2262,jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849262.990345
2263,jammu-&-kashmir,2021,3,Financial Services,16071,27585395.493344467
2264,jammu-&-kashmir,2021,3,Others,124274,62209689.3389434
2265,jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094
2266,jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545956
2267,jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370985.5822287
2268,jammu-&-kashmir,2021,2,Financial Services,19432,21897796.187056318
2269,jammu-&-kashmir,2021,2,Others,105673,53580855.45836207
2270,jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301.14875
2271,jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.6760966
2272,jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313.4781337
2273,jammu-&-kashmir,2021,1,Financial Services,17276,20848657.8594191
2274,jammu-&-kashmir,2021,1,Others,98042,47124854.989329115
2275,jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247707.630074
2276,jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170895.591109
2277,jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410.4377313
2278,jammu-&-kashmir,2021,4,Financial Services,20269,34425387.51761782
2279,jammu-&-kashmir,2021,4,Others,160001,86920024.59513804
2280,jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512904.560925
2281,jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124357.943665
2282,jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833023.8071973
2283,jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61037215
2284,jammu-&-kashmir,2022,3,Others,133673,66802218.32606816
2285,jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640.294408
2286,jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490940.6326
2287,jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580783.9159238
2288,jammu-&-kashmir,2022,2,Financial Services,17495,23857762.100494668
2289,jammu-&-kashmir,2022,2,Others,169864,83549709.69216739
2290,jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919928.642838
2291,jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370.148529
2292,jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753685.6124904
2293,jammu-&-kashmir,2022,1,Financial Services,20506,28915576.119299565
2294,jammu-&-kashmir,2022,1,Others,145441,79330065.6359112
2295,jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119176.828749
2296,jammu-&-kashmir,2022,4,Peer-to-peer payments,9209773,33017162449.59025
2297,jammu-&-kashmir,2022,4,Recharge & bill payments,4885856,1738113554.2451303
2298,jammu-&-kashmir,2022,4,Financial Services,17803,26804683.92881795
2299,jammu-&-kashmir,2022,4,Others,142706,70096050.90090424
2300,kerala,2019,3,Peer-to-peer payments,4181954,14433990011.32079
2301,kerala,2019,3,Recharge & bill payments,3431236,1051007778.3129579
2302,kerala,2019,3,Merchant payments,1497029,879510566.1106174
2303,kerala,2019,3,Financial Services,96130,8910528.723410578
2304,kerala,2019,3,Others,79747,56390837.59670959
2305,kerala,2019,2,Peer-to-peer payments,3519528,11630623424.131498
2306,kerala,2019,2,Recharge & bill payments,2711299,768892057.7982787
2307,kerala,2019,2,Merchant payments,937130,569545842.9998999
2308,kerala,2019,2,Financial Services,38869,5823291.622642939
2309,kerala,2019,2,Others,77000,56486944.633225575
2310,kerala,2019,1,Peer-to-peer payments,3601116,9314451112.085835
2311,kerala,2019,1,Recharge & bill payments,2180915,498453895.947243
2312,kerala,2019,1,Merchant payments,550707,371997848.20066386
2313,kerala,2019,1,Financial Services,77652,7808573.898364296
2314,kerala,2019,1,Others,58649,42319704.717572376
2315,kerala,2019,4,Peer-to-peer payments,5859068,18537483865.44591
2316,kerala,2019,4,Recharge & bill payments,4097032,1287955351.6647906
2317,kerala,2019,4,Merchant payments,2418428,1268704040.100692
2318,kerala,2019,4,Financial Services,50728,10816332.760911917
2319,kerala,2019,4,Others,73381,46367047.83244334
2320,kerala,2020,3,Peer-to-peer payments,8590587,33346812213.798676
2321,kerala,2020,3,Recharge & bill payments,7932950,2688361345.204546
2322,kerala,2020,3,Merchant payments,5065205,4016995193.6035366
2323,kerala,2020,3,Financial Services,94130,76828720.82445312
2324,kerala,2020,3,Others,75808,35153178.52298187
2325,kerala,2020,2,Recharge & bill payments,7709714,2452435028.9249372
2326,kerala,2020,2,Peer-to-peer payments,5603046,21309983654.739
2327,kerala,2020,2,Merchant payments,2888260,2075701451.3627596
2328,kerala,2020,2,Financial Services,40501,32921115.845954426
2329,kerala,2020,2,Others,46446,23037227.727544237
2330,kerala,2020,1,Peer-to-peer payments,6634439,22862907701.60516
2331,kerala,2020,1,Recharge & bill payments,5507580,1716538277.3696735
2332,kerala,2020,1,Merchant payments,3485036,1810329140.1843734
2333,kerala,2020,1,Financial Services,38050,17160614.593254916
2334,kerala,2020,1,Others,68417,44149097.18179157
2335,kerala,2020,4,Peer-to-peer payments,12941135,45686395927.74489
2336,kerala,2020,4,Merchant payments,10990709,7695667406.723909
2337,kerala,2020,4,Recharge & bill payments,9167428,3238199947.525463
2338,kerala,2020,4,Financial Services,73833,69202344.44095232
2339,kerala,2020,4,Others,115082,65791020.57617174
2340,kerala,2018,3,Peer-to-peer payments,1425259,4823239268.279744
2341,kerala,2018,3,Recharge & bill payments,1407588,296352497.34099543
2342,kerala,2018,3,Merchant payments,210974,160705488.6023575
2343,kerala,2018,3,Financial Services,37286,6170643.387882499
2344,kerala,2018,3,Others,53241,36557326.26447625
2345,kerala,2018,2,Recharge & bill payments,1230869,248080143.25702396
2346,kerala,2018,2,Peer-to-peer payments,848291,3436199589.077317
2347,kerala,2018,2,Merchant payments,131217,144501582.04666698
2348,kerala,2018,2,Financial Services,41100,12355589.34361695
2349,kerala,2018,2,Others,56688,45786439.71799916
2350,kerala,2018,1,Recharge & bill payments,988774,157311821.37585658
2351,kerala,2018,1,Peer-to-peer payments,600205,2107288314.3025222
2352,kerala,2018,1,Merchant payments,72164,82919383.04571173
2353,kerala,2018,1,Financial Services,40170,7957491.901965583
2354,kerala,2018,1,Others,70067,47197742.47444939
2355,kerala,2018,4,Peer-to-peer payments,2073960,6959805154.570259
2356,kerala,2018,4,Recharge & bill payments,1679897,351296525.29857576
2357,kerala,2018,4,Merchant payments,417114,378857199.6490426
2358,kerala,2018,4,Financial Services,75084,10063656.726067666
2359,kerala,2018,4,Others,64599,47338700.56846385
2360,kerala,2021,3,Merchant payments,25402350,17877677018.10737
2361,kerala,2021,3,Peer-to-peer payments,23378091,78598482305.73877
2362,kerala,2021,3,Recharge & bill payments,13979407,5008396079.412957
2363,kerala,2021,3,Financial Services,85730,101460242.2623948
2364,kerala,2021,3,Others,182688,100146127.60812962
2365,kerala,2021,2,Peer-to-peer payments,17026648,58152644526.04467
2366,kerala,2021,2,Merchant payments,16135060,11263178335.980885
2367,kerala,2021,2,Recharge & bill payments,13809151,4645548909.798975
2368,kerala,2021,2,Financial Services,88830,88370679.95309764
2369,kerala,2021,2,Others,131344,77063984.37888283
2370,kerala,2021,1,Peer-to-peer payments,16209203,55336812492.74641
2371,kerala,2021,1,Merchant payments,16105923,10058436408.184261
2372,kerala,2021,1,Recharge & bill payments,9837385,3732534739.0436296
2373,kerala,2021,1,Financial Services,68012,69655547.76092248
2374,kerala,2021,1,Others,95819,63530974.15939384
2375,kerala,2021,4,Merchant payments,38574904,24589454633.018272
2376,kerala,2021,4,Peer-to-peer payments,29075528,92774490034.55844
2377,kerala,2021,4,Recharge & bill payments,13781815,5689390023.204552
2378,kerala,2021,4,Financial Services,108232,128238698.74055986
2379,kerala,2021,4,Others,283262,160563553.84187678
2380,kerala,2022,3,Merchant payments,64984061,37852759989.759125
2381,kerala,2022,3,Peer-to-peer payments,38774832,116414003145.11606
2382,kerala,2022,3,Recharge & bill payments,15289755,7709237374.351864
2383,kerala,2022,3,Financial Services,146673,162861560.07391134
2384,kerala,2022,3,Others,167583,121557246.12854591
2385,kerala,2022,2,Merchant payments,55730158,34395023155.77253
2386,kerala,2022,2,Peer-to-peer payments,35630060,112813716119.4625
2387,kerala,2022,2,Recharge & bill payments,14701207,7230489227.091859
2388,kerala,2022,2,Financial Services,110336,133436809.9132271
2389,kerala,2022,2,Others,193561,123664236.88435228
2390,kerala,2022,1,Merchant payments,47778743,28685388646.415367
2391,kerala,2022,1,Peer-to-peer payments,33089518,104623270223.31714
2392,kerala,2022,1,Recharge & bill payments,14042317,6373570715.969071
2393,kerala,2022,1,Financial Services,134370,158926455.91425735
2394,kerala,2022,1,Others,236017,147786423.0782508
2395,kerala,2022,4,Merchant payments,74647115,40607857085.646095
2396,kerala,2022,4,Peer-to-peer payments,42471676,124564727703.60559
2397,kerala,2022,4,Recharge & bill payments,15520670,8075692517.275558
2398,kerala,2022,4,Financial Services,164334,191307058.1462068
2399,kerala,2022,4,Others,156673,120224235.03622031
2400,uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023863.97964
2401,uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160942.595396
2402,uttar-pradesh,2019,3,Merchant payments,19625935,7399443975.24218
2403,uttar-pradesh,2019,3,Financial Services,258548,51363215.14597865
2404,uttar-pradesh,2019,3,Others,1389018,683145478.0865316
2405,uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482658.94861
2406,uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886175.9093685
2407,uttar-pradesh,2019,2,Merchant payments,12733089,4894223107.452321
2408,uttar-pradesh,2019,2,Financial Services,264091,38169259.945291094
2409,uttar-pradesh,2019,2,Others,1229734,775758168.4201038
2410,uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330.45149
2411,uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102032.9564486
2412,uttar-pradesh,2019,1,Merchant payments,8558766,3105904146.2085333
2413,uttar-pradesh,2019,1,Financial Services,389733,43341558.48535549
2414,uttar-pradesh,2019,1,Others,912840,637066065.9078369
2415,uttar-pradesh,2019,4,Peer-to-peer payments,40540310,126564888408.1326
2416,uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140369.774977
2417,uttar-pradesh,2019,4,Merchant payments,20582052,9412924984.9687
2418,uttar-pradesh,2019,4,Financial Services,242936,45686806.83093811
2419,uttar-pradesh,2019,4,Others,1239931,433285937.588854
2420,uttar-pradesh,2020,3,Peer-to-peer payments,54449911,207530912756.73047
2421,uttar-pradesh,2020,3,Recharge & bill payments,37465163,16437365640.853413
2422,uttar-pradesh,2020,3,Merchant payments,34697942,24224433240.836243
2423,uttar-pradesh,2020,3,Financial Services,206210,194129227.54374278
2424,uttar-pradesh,2020,3,Others,586033,303114557.0989778
2425,uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056.368128
2426,uttar-pradesh,2020,2,Peer-to-peer payments,39434202,150079524408.8693
2427,uttar-pradesh,2020,2,Merchant payments,18625913,13655151082.574724
2428,uttar-pradesh,2020,2,Financial Services,150360,131930242.90371712
2429,uttar-pradesh,2020,2,Others,412073,209384339.5723213
2430,uttar-pradesh,2020,1,Peer-to-peer payments,39581157,147734706846.56177
2431,uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417430.652225
2432,uttar-pradesh,2020,1,Merchant payments,26741638,13072371616.871723
2433,uttar-pradesh,2020,1,Financial Services,139990,64365117.409359045
2434,uttar-pradesh,2020,1,Others,998744,376573949.20359
2435,uttar-pradesh,2020,4,Peer-to-peer payments,75433782,294401153346.76337
2436,uttar-pradesh,2020,4,Merchant payments,61922138,44438824680.670944
2437,uttar-pradesh,2020,4,Recharge & bill payments,39570153,17793973968.761925
2438,uttar-pradesh,2020,4,Financial Services,246868,255803306.13741985
2439,uttar-pradesh,2020,4,Others,994576,539071475.9342327
2440,uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051606.98276
2441,uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029062.8899517
2442,uttar-pradesh,2018,3,Merchant payments,2397448,1012726185.1169598
2443,uttar-pradesh,2018,3,Financial Services,603303,76605144.65776658
2444,uttar-pradesh,2018,3,Others,544964,493702369.5936288
2445,uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461.482608
2446,uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440015.945545
2447,uttar-pradesh,2018,2,Merchant payments,909545,799920463.267408
2448,uttar-pradesh,2018,2,Financial Services,563213,105536911.84026654
2449,uttar-pradesh,2018,2,Others,521685,572768843.1641636
2450,uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827543.8816488
2451,uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969148.760597
2452,uttar-pradesh,2018,1,Merchant payments,442436,428301434.2754866
2453,uttar-pradesh,2018,1,Financial Services,397328,75150444.99108115
2454,uttar-pradesh,2018,1,Others,570712,447722351.3138524
2455,uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291123.914734
2456,uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717446.728788
2457,uttar-pradesh,2018,4,Merchant payments,6953857,2480267671.259793
2458,uttar-pradesh,2018,4,Financial Services,517619,76250539.85851902
2459,uttar-pradesh,2018,4,Others,847573,663216794.1554663
2460,uttar-pradesh,2021,3,Peer-to-peer payments,127945827,440726915882.17084
2461,uttar-pradesh,2021,3,Merchant payments,126699830,91089049637.02377
2462,uttar-pradesh,2021,3,Recharge & bill payments,50414232,24348150109.635994
2463,uttar-pradesh,2021,3,Financial Services,253418,292009129.0296748
2464,uttar-pradesh,2021,3,Others,1230077,624716522.0745409
2465,uttar-pradesh,2021,2,Peer-to-peer payments,102927942,388761820128.4563
2466,uttar-pradesh,2021,2,Merchant payments,84860582,70351401159.78787
2467,uttar-pradesh,2021,2,Recharge & bill payments,53030710,22266927128.75408
2468,uttar-pradesh,2021,2,Financial Services,270944,266853066.82962543
2469,uttar-pradesh,2021,2,Others,858953,525487682.5584012
2470,uttar-pradesh,2021,1,Peer-to-peer payments,85539321,321609613378.6789
2471,uttar-pradesh,2021,1,Merchant payments,78873969,55362244381.43686
2472,uttar-pradesh,2021,1,Recharge & bill payments,38981894,18563189222.328217
2473,uttar-pradesh,2021,1,Financial Services,250656,266104783.7449573
2474,uttar-pradesh,2021,1,Others,853707,486435811.3771204
2475,uttar-pradesh,2021,4,Merchant payments,183966052,142889329646.05463
2476,uttar-pradesh,2021,4,Peer-to-peer payments,167503176,600973581946.6772
2477,uttar-pradesh,2021,4,Recharge & bill payments,52863531,28812549097.65689
2478,uttar-pradesh,2021,4,Financial Services,353219,386356976.48969895
2479,uttar-pradesh,2021,4,Others,1471954,829152405.3448995
2480,uttar-pradesh,2022,3,Merchant payments,361972506,232005905549.1372
2481,uttar-pradesh,2022,3,Peer-to-peer payments,267205027,844564255684.5037
2482,uttar-pradesh,2022,3,Recharge & bill payments,72984811,43854148172.58542
2483,uttar-pradesh,2022,3,Financial Services,367887,344330142.1388885
2484,uttar-pradesh,2022,3,Others,1058841,601411350.4106325
